site,date,year,month,dayofmonth,dayofyr,coloniesperL,filbundperL,totalperL,totalperL_diff,week,light_sum,watertemp_mean,watertemp_min,watertemp_max,watertemp_median,ysi_readings,buoy_interp
midge,2006-04-10,2006,4,10,100,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-11,2006,4,11,101,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-12,2006,4,12,102,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-13,2006,4,13,103,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-14,2006,4,14,104,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-15,2006,4,15,105,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
midge,2006-04-16,2006,4,16,106,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-17,2006,4,17,107,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-18,2006,4,18,108,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-19,2006,4,19,109,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-20,2006,4,20,110,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-21,2006,4,21,111,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-22,2006,4,22,112,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,0
midge,2006-04-23,2006,4,23,113,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-24,2006,4,24,114,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-25,2006,4,25,115,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-26,2006,4,26,116,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-27,2006,4,27,117,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-28,2006,4,28,118,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-29,2006,4,29,119,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,0,0
midge,2006-04-30,2006,4,30,120,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-01,2006,5,1,121,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-02,2006,5,2,122,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-03,2006,5,3,123,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-04,2006,5,4,124,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-05,2006,5,5,125,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-06,2006,5,6,126,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0
midge,2006-05-07,2006,5,7,127,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-08,2006,5,8,128,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-09,2006,5,9,129,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-10,2006,5,10,130,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-11,2006,5,11,131,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-12,2006,5,12,132,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-13,2006,5,13,133,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,0
midge,2006-05-14,2006,5,14,134,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-15,2006,5,15,135,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-16,2006,5,16,136,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-17,2006,5,17,137,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-18,2006,5,18,138,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-19,2006,5,19,139,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-20,2006,5,20,140,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,0
midge,2006-05-21,2006,5,21,141,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-22,2006,5,22,142,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-23,2006,5,23,143,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-24,2006,5,24,144,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-25,2006,5,25,145,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-26,2006,5,26,146,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-27,2006,5,27,147,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,0
midge,2006-05-28,2006,5,28,148,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-05-29,2006,5,29,149,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-05-30,2006,5,30,150,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-05-31,2006,5,31,151,NA,NA,NA,NA,22,NA,17.3,NA,NA,NA,1,0
midge,2006-06-01,2006,6,1,152,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-06-02,2006,6,2,153,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-06-03,2006,6,3,154,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,0,0
midge,2006-06-04,2006,6,4,155,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-05,2006,6,5,156,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-06,2006,6,6,157,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-07,2006,6,7,158,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-08,2006,6,8,159,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-09,2006,6,9,160,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-10,2006,6,10,161,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,0
midge,2006-06-11,2006,6,11,162,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-12,2006,6,12,163,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-13,2006,6,13,164,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-14,2006,6,14,165,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-15,2006,6,15,166,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-16,2006,6,16,167,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-17,2006,6,17,168,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,0,0
midge,2006-06-18,2006,6,18,169,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-19,2006,6,19,170,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-20,2006,6,20,171,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-21,2006,6,21,172,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-22,2006,6,22,173,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-23,2006,6,23,174,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-24,2006,6,24,175,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,0
midge,2006-06-25,2006,6,25,176,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-06-26,2006,6,26,177,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-06-27,2006,6,27,178,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-06-28,2006,6,28,179,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-06-29,2006,6,29,180,0.33245939,NA,0.33245939,0.148545685,26,NA,NA,NA,NA,NA,0,0
midge,2006-06-30,2006,6,30,181,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-07-01,2006,7,1,182,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,0
midge,2006-07-02,2006,7,2,183,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-03,2006,7,3,184,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-04,2006,7,4,185,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-05,2006,7,5,186,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-06,2006,7,6,187,0.275870557,NA,0.275870557,-0.056588833,27,NA,23.3,NA,NA,NA,1,0
midge,2006-07-07,2006,7,7,188,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-08,2006,7,8,189,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,0,0
midge,2006-07-09,2006,7,9,190,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,0
midge,2006-07-10,2006,7,10,191,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,0
midge,2006-07-11,2006,7,11,192,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,0
midge,2006-07-12,2006,7,12,193,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,0
midge,2006-07-13,2006,7,13,194,2.284774103,NA,2.284774103,2.008903546,28,NA,24.29708,23.55,25.45,23.975,0,0
midge,2006-07-14,2006,7,14,195,NA,NA,NA,NA,28,NA,24.29708333,23.55,25.45,23.975,0,0
midge,2006-07-15,2006,7,15,196,NA,NA,NA,NA,28,NA,24.54041667,23.89,25.45,24.24,0,0
midge,2006-07-16,2006,7,16,197,NA,NA,NA,NA,29,NA,25.26416667,24.06,26.32,25.195,0,0
midge,2006-07-17,2006,7,17,198,3.246784251,NA,3.246784251,0.962010148,29,NA,25.565,23.72,27.92,25.02,0,0
midge,2006-07-18,2006,7,18,199,NA,NA,NA,NA,29,NA,27.47791667,26.32,28.09,27.47,0,0
midge,2006-07-19,2006,7,19,200,NA,NA,NA,NA,29,NA,26.57625,25.28,27.56,26.755,0,0
midge,2006-07-20,2006,7,20,201,NA,NA,NA,NA,29,NA,26.405,25.97,26.84,26.405,0,0
midge,2006-07-21,2006,7,21,202,NA,NA,NA,NA,29,NA,26.3825,26.14,26.84,26.32,0,0
midge,2006-07-22,2006,7,22,203,NA,NA,NA,NA,29,NA,25.52958333,23.72,26.49,25.79,0,0
midge,2006-07-23,2006,7,23,204,0.007073604,NA,0.007073604,-3.239710647,30,NA,23.82083333,23.38,24.24,23.72,0,0
midge,2006-07-24,2006,7,24,205,NA,NA,NA,NA,30,NA,23.71666667,23.04,24.41,23.55,0,0
midge,2006-07-25,2006,7,25,206,NA,NA,NA,NA,30,NA,24.30875,23.72,24.93,24.15,0,0
midge,2006-07-26,2006,7,26,207,NA,NA,NA,NA,30,NA,25.08,24.41,26.14,24.76,0,0
midge,2006-07-27,2006,7,27,208,NA,NA,NA,NA,30,NA,26.09833333,25.62,26.67,25.97,0,0
midge,2006-07-28,2006,7,28,209,NA,NA,NA,NA,30,NA,26.26583333,25.97,26.67,26.14,0,0
midge,2006-07-29,2006,7,29,210,NA,NA,NA,NA,30,NA,25.96791667,25.45,26.32,25.97,0,0
midge,2006-07-30,2006,7,30,211,NA,NA,NA,NA,31,NA,25.82333333,25.45,26.32,25.79,0,0
midge,2006-07-31,2006,7,31,212,3.317520292,NA,3.317520292,3.310446688,31,NA,25.47833333,24.93,26.14,25.365,0,0
midge,2006-08-01,2006,8,1,213,NA,NA,NA,NA,31,NA,26.24416667,25.79,27.02,26.14,0,0
midge,2006-08-02,2006,8,2,214,NA,NA,NA,NA,31,NA,26.85333333,26.32,27.38,26.755,0,0
midge,2006-08-03,2006,8,3,215,NA,NA,NA,NA,31,NA,26.79833333,26.49,27.2,26.84,0,0
midge,2006-08-04,2006,8,4,216,NA,NA,NA,NA,31,NA,26.25166667,25.62,26.84,26.23,0,0
midge,2006-08-05,2006,8,5,217,NA,NA,NA,NA,31,NA,25.9025,25.62,26.49,25.88,0,0
midge,2006-08-06,2006,8,6,218,NA,NA,NA,NA,32,NA,25.50083333,24.93,26.14,25.45,0,0
midge,2006-08-07,2006,8,7,219,1.846210653,NA,1.846210653,-1.471309639,32,NA,25.78708333,25.45,26.49,25.79,0,0
midge,2006-08-08,2006,8,8,220,NA,NA,NA,NA,32,NA,25.59958333,25.28,25.97,25.62,0,0
midge,2006-08-09,2006,8,9,221,NA,NA,NA,NA,32,NA,25.03916667,24.58,25.62,25.02,0,0
midge,2006-08-10,2006,8,10,222,NA,NA,NA,NA,32,NA,24.83083333,24.41,25.28,24.76,0,0
midge,2006-08-11,2006,8,11,223,NA,NA,NA,NA,32,NA,24.12083333,23.72,24.58,24.06,0,0
midge,2006-08-12,2006,8,12,224,NA,NA,NA,NA,32,NA,23.18166667,22.87,23.72,23.21,0,0
midge,2006-08-13,2006,8,13,225,NA,NA,NA,NA,33,NA,22.44833333,22.21,22.71,22.37,0,0
midge,2006-08-14,2006,8,14,226,1.068114209,NA,1.068114209,-0.778096444,33,NA,22.40041667,21.87,23.04,22.29,0,0
midge,2006-08-15,2006,8,15,227,NA,NA,NA,NA,33,NA,22.8175,22.71,23.04,22.87,0,0
midge,2006-08-16,2006,8,16,228,NA,NA,NA,NA,33,NA,22.88916667,22.37,23.38,22.79,0,0
midge,2006-08-17,2006,8,17,229,NA,NA,NA,NA,33,NA,22.75083333,22.04,23.55,22.625,0,0
midge,2006-08-18,2006,8,18,230,NA,NA,NA,NA,33,NA,22.69416667,22.21,23.38,22.455,0,0
midge,2006-08-19,2006,8,19,231,NA,NA,NA,NA,33,NA,23.11083333,22.87,23.38,23.04,0,0
midge,2006-08-20,2006,8,20,232,NA,NA,NA,NA,34,NA,22.8675,22.71,23.21,22.87,0,0
midge,2006-08-21,2006,8,21,233,0.94786294,NA,0.94786294,-0.120251269,34,NA,22.33791667,22.04,22.54,22.37,0,0
midge,2006-08-22,2006,8,22,234,NA,NA,NA,NA,34,NA,22.40041667,21.87,23.21,22.125,0,0
midge,2006-08-23,2006,8,23,235,NA,NA,NA,NA,34,NA,22.67291667,22.37,22.87,22.71,0,0
midge,2006-08-24,2006,8,24,236,NA,NA,NA,NA,34,NA,22.03916667,21.87,22.37,22.04,0,0
midge,2006-08-25,2006,8,25,237,NA,NA,NA,NA,34,NA,21.51916667,21.21,21.71,21.54,0,0
midge,2006-08-26,2006,8,26,238,NA,NA,NA,NA,34,NA,21.35375,21.04,21.71,21.29,0,0
midge,2006-08-27,2006,8,27,239,NA,NA,NA,NA,35,NA,20.91375,20.39,21.37,20.88,0,0
midge,2006-08-28,2006,8,28,240,1.124703041,NA,1.124703041,0.176840101,35,NA,20.39041667,20.07,20.72,20.39,0,0
midge,2006-08-29,2006,8,29,241,NA,NA,NA,NA,35,NA,20.25,20.07,20.39,20.23,0,0
midge,2006-08-30,2006,8,30,242,NA,NA,NA,NA,35,NA,20.30333333,20.07,20.55,20.23,0,0
midge,2006-08-31,2006,8,31,243,NA,NA,NA,NA,35,NA,20.25,20.07,20.55,20.23,0,0
midge,2006-09-01,2006,9,1,244,NA,NA,NA,NA,35,NA,20.07583333,19.74,20.55,20.07,0,0
midge,2006-09-02,2006,9,2,245,NA,NA,NA,NA,35,NA,19.2425,18.77,19.74,19.26,0,0
midge,2006-09-03,2006,9,3,246,NA,NA,NA,NA,36,NA,18.61,18.29,18.77,18.61,0,0
midge,2006-09-04,2006,9,4,247,NA,NA,NA,NA,36,NA,18.71666667,18.45,18.93,18.77,0,0
midge,2006-09-05,2006,9,5,248,NA,NA,NA,NA,36,NA,18.78333333,18.45,19.09,18.77,0,0
midge,2006-09-06,2006,9,6,249,NA,NA,NA,NA,36,NA,18.97291667,18.61,19.26,18.93,0,0
midge,2006-09-07,2006,9,7,250,NA,NA,NA,NA,36,NA,19.43791667,18.61,20.72,19.09,0,0
midge,2006-09-08,2006,9,8,251,2.857736029,NA,2.857736029,1.733032988,36,NA,19.81666667,18.93,20.72,19.905,0,0
midge,2006-09-09,2006,9,9,252,NA,NA,NA,NA,36,NA,20.39125,19.91,21.04,20.39,0,0
midge,2006-09-10,2006,9,10,253,NA,NA,NA,NA,37,NA,20.04958333,19.74,20.39,20.07,0,0
midge,2006-09-11,2006,9,11,254,NA,NA,NA,NA,37,NA,18.91791667,18.61,19.58,18.93,0,0
midge,2006-09-12,2006,9,12,255,0.346606598,NA,0.346606598,-2.511129431,37,NA,18.78583333,18.13,19.58,18.69,0,0
midge,2006-09-13,2006,9,13,256,NA,NA,NA,NA,37,NA,18.61,18.45,18.93,18.61,0,0
midge,2006-09-14,2006,9,14,257,NA,NA,NA,NA,37,NA,18.27666667,18.13,18.45,18.29,0,0
midge,2006-09-15,2006,9,15,258,NA,NA,NA,NA,37,NA,18.22333333,18.13,18.45,18.13,0,0
midge,2006-09-16,2006,9,16,259,NA,NA,NA,NA,37,NA,18.46333333,18.13,18.93,18.45,0,0
midge,2006-09-17,2006,9,17,260,NA,NA,NA,NA,38,NA,18.80583333,18.29,19.42,18.77,0,0
midge,2006-09-18,2006,9,18,261,0.268796953,NA,0.268796953,-0.077809645,38,NA,18.80583,18.29,19.42,18.77,0,0
midge,2006-09-19,2006,9,19,262,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,0
midge,2006-09-20,2006,9,20,263,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,0
midge,2006-09-21,2006,9,21,264,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,0
midge,2006-09-22,2006,9,22,265,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,0
midge,2006-09-23,2006,9,23,266,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,0
midge,2006-09-24,2006,9,24,267,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-25,2006,9,25,268,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-26,2006,9,26,269,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-27,2006,9,27,270,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-28,2006,9,28,271,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-29,2006,9,29,272,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-09-30,2006,9,30,273,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,0
midge,2006-10-01,2006,10,1,274,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-02,2006,10,2,275,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-03,2006,10,3,276,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-04,2006,10,4,277,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-05,2006,10,5,278,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-06,2006,10,6,279,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-07,2006,10,7,280,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,0,0
midge,2006-10-08,2006,10,8,281,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-09,2006,10,9,282,NA,NA,NA,NA,41,NA,14.8,NA,NA,NA,1,0
midge,2006-10-10,2006,10,10,283,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-11,2006,10,11,284,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-12,2006,10,12,285,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-13,2006,10,13,286,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-14,2006,10,14,287,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,0,0
midge,2006-10-15,2006,10,15,288,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-16,2006,10,16,289,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-17,2006,10,17,290,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-18,2006,10,18,291,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-19,2006,10,19,292,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-20,2006,10,20,293,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-21,2006,10,21,294,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,0
midge,2006-10-22,2006,10,22,295,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-23,2006,10,23,296,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-24,2006,10,24,297,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-25,2006,10,25,298,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-26,2006,10,26,299,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-27,2006,10,27,300,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-28,2006,10,28,301,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,0,0
midge,2006-10-29,2006,10,29,302,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-10-30,2006,10,30,303,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-10-31,2006,10,31,304,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-11-01,2006,11,1,305,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-11-02,2006,11,2,306,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-11-03,2006,11,3,307,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-11-04,2006,11,4,308,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,0,0
midge,2006-11-05,2006,11,5,309,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-06,2006,11,6,310,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-07,2006,11,7,311,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-08,2006,11,8,312,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-09,2006,11,9,313,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-10,2006,11,10,314,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-11,2006,11,11,315,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,0,0
midge,2006-11-12,2006,11,12,316,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-13,2006,11,13,317,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-14,2006,11,14,318,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-15,2006,11,15,319,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-16,2006,11,16,320,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-17,2006,11,17,321,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-18,2006,11,18,322,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,0,0
midge,2006-11-19,2006,11,19,323,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-20,2006,11,20,324,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-21,2006,11,21,325,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-22,2006,11,22,326,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-23,2006,11,23,327,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-24,2006,11,24,328,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-25,2006,11,25,329,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,0,0
midge,2006-11-26,2006,11,26,330,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-11-27,2006,11,27,331,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-11-28,2006,11,28,332,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-11-29,2006,11,29,333,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-11-30,2006,11,30,334,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-12-01,2006,12,1,335,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-12-02,2006,12,2,336,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,0
midge,2006-12-03,2006,12,3,337,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-04,2006,12,4,338,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-05,2006,12,5,339,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-06,2006,12,6,340,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-07,2006,12,7,341,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-08,2006,12,8,342,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-09,2006,12,9,343,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,0,0
midge,2006-12-10,2006,12,10,344,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-11,2006,12,11,345,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-12,2006,12,12,346,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-13,2006,12,13,347,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-14,2006,12,14,348,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-15,2006,12,15,349,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-16,2006,12,16,350,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,0
midge,2006-12-17,2006,12,17,351,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
midge,2006-12-18,2006,12,18,352,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
midge,2006-12-19,2006,12,19,353,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
midge,2006-12-20,2006,12,20,354,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
midge,2006-12-21,2006,12,21,355,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
midge,2006-12-22,2006,12,22,356,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,0,0
