PRISM Time Series Data
Location:  Lat: 43.4098   Lon: -72.0367   Elev: 361m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2017-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2018-Oct-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1982-07-18,3.37,18.2,25.2,32.2
1982-07-19,0.00,19.4,26.1,32.8
1982-07-20,0.77,18.9,25.0,31.0
1982-07-21,9.63,10.3,15.6,21.0
1982-07-22,0.00,11.9,18.7,25.5
1982-07-23,0.00,11.7,18.9,26.1
1982-07-24,0.00,8.1,17.3,26.6
1982-07-25,0.00,9.6,18.5,27.4
1982-07-26,0.00,14.5,21.2,27.9
1982-07-27,0.00,11.2,19.9,28.7
1982-07-28,5.00,13.6,20.0,26.5
1982-07-29,17.61,13.4,15.6,17.7
1982-07-30,0.00,8.7,16.2,23.7
1982-07-31,0.00,10.5,18.1,25.6
1982-08-01,16.13,13.3,19.8,26.3
1982-08-02,0.00,13.0,19.5,26.1
1982-08-03,4.46,13.7,19.3,25.0
1982-08-04,0.00,13.2,18.0,22.8
1982-08-05,1.07,15.3,20.3,25.4
1982-08-06,0.00,12.4,18.6,24.7
1982-08-07,0.00,11.4,17.9,24.5
1982-08-08,0.00,13.0,19.9,26.9
1982-08-09,7.78,16.6,22.2,27.8
1982-08-10,27.11,16.7,20.1,23.5
1982-08-11,0.00,12.3,18.9,25.6
1982-08-12,0.00,7.6,14.8,22.0
1982-08-13,0.00,9.7,16.2,22.7
1982-08-14,4.15,9.9,15.4,21.0
1982-08-15,0.00,9.1,15.8,22.6
1982-08-16,0.00,9.4,17.9,26.4
1982-08-17,0.00,12.0,19.9,27.8
1982-08-18,0.00,11.2,19.1,27.0
1982-08-19,0.00,6.8,15.0,23.2
1982-08-20,0.50,9.7,17.5,25.3
1982-08-21,0.83,7.0,15.2,23.5
1982-08-22,0.00,1.9,9.0,16.1
1982-08-23,0.00,5.9,12.5,19.1
1982-08-24,1.23,11.0,16.6,22.1
1982-08-25,0.00,12.7,18.9,25.1
1982-08-26,7.91,11.1,14.9,18.7
1982-08-27,0.00,10.8,17.7,24.7
1982-08-28,1.92,6.7,16.1,25.6
1982-08-29,5.99,1.0,9.5,18.0
1982-08-30,0.00,1.6,9.2,16.7
1982-08-31,0.22,3.8,12.7,21.6
1982-09-01,0.97,12.0,17.2,22.4
1982-09-02,7.94,10.9,12.5,14.2
1982-09-03,9.66,12.2,19.0,25.9
1982-09-04,0.00,9.7,16.1,22.4
1982-09-05,0.00,4.4,12.8,21.2
1982-09-06,0.00,6.2,14.7,23.2
1982-09-07,0.00,7.9,16.7,25.5
1982-09-08,0.00,6.4,12.7,19.0
1982-09-09,0.00,4.4,12.0,19.6
1982-09-10,0.00,6.1,15.2,24.4
1982-09-11,0.00,8.8,18.4,27.9
1982-09-12,0.00,11.6,20.0,28.4
1982-09-13,0.00,11.5,20.0,28.5
1982-09-14,0.00,12.2,19.3,26.5
1982-09-15,0.00,12.6,19.1,25.6
1982-09-16,3.91,11.9,16.3,20.7
1982-09-17,0.00,8.3,12.5,16.7
1982-09-18,0.00,2.1,8.9,15.6
1982-09-19,0.00,2.7,10.4,18.2
1982-09-20,0.00,1.9,9.6,17.3
1982-09-21,8.53,3.6,9.5,15.5
1982-09-22,1.68,9.5,12.2,15.0
1982-09-23,3.70,10.3,11.8,13.3
1982-09-24,9.43,6.8,10.4,14.1
1982-09-25,0.00,6.7,13.6,20.6
1982-09-26,0.00,6.7,13.7,20.8
1982-09-27,2.09,7.6,13.4,19.3
1982-09-28,9.97,10.6,12.3,13.9
1982-09-29,0.00,11.4,15.1,18.8
1982-09-30,0.00,10.4,12.4,14.5
1982-10-01,0.00,7.5,12.8,18.2
1982-10-02,0.36,7.4,15.3,23.3
1982-10-03,0.00,0.4,8.0,15.6
1982-10-04,0.00,2.5,10.9,19.3
1982-10-05,0.00,1.5,10.8,20.1
1982-10-06,0.00,2.5,11.7,20.9
1982-10-07,0.00,3.8,13.3,22.7
1982-10-08,26.57,6.4,11.2,15.9
1982-10-09,6.16,8.4,9.8,11.2
1982-10-10,3.06,1.4,5.4,9.4
1982-10-11,0.00,-2.5,4.6,11.6
1982-10-12,0.00,-2.3,5.8,13.9
1982-10-13,0.00,2.2,8.2,14.3
1982-10-14,7.77,5.2,9.2,13.2
1982-10-15,1.83,5.0,10.1,15.2
1982-10-16,0.87,0.1,6.9,13.7
1982-10-17,0.31,0.4,4.4,8.4
1982-10-18,0.00,-2.5,2.5,7.5
1982-10-19,0.00,-3.0,4.1,11.2
1982-10-20,0.00,-2.0,8.0,17.9
1982-10-21,1.76,-0.1,9.2,18.4
1982-10-22,0.00,2.1,7.9,13.8
1982-10-23,0.00,-6.0,0.2,6.3
1982-10-24,0.00,-4.7,1.8,8.3
1982-10-25,0.00,-7.2,1.6,10.4
1982-10-26,0.00,-6.2,1.1,8.3
1982-10-27,0.00,-3.7,5.2,14.1
1982-10-28,0.00,-4.2,5.5,15.1
1982-10-29,0.00,-2.9,7.3,17.5
1982-10-30,0.00,0.8,10.0,19.1
1982-10-31,0.00,3.0,11.4,19.9
1982-11-01,1.32,6.5,12.5,18.4
1982-11-02,0.57,9.4,13.9,18.3
1982-11-03,0.00,7.9,12.5,17.1
1982-11-04,0.15,9.8,13.2,16.6
1982-11-05,21.99,12.9,16.3,19.6
1982-11-06,0.71,-1.6,6.5,14.7
1982-11-07,0.00,-0.2,3.2,6.6
1982-11-08,0.00,-2.1,2.6,7.2
1982-11-09,0.00,0.5,7.8,15.0
1982-11-10,0.00,-3.6,1.7,6.9
1982-11-11,0.00,-8.0,-1.1,5.8
1982-11-12,1.20,-4.8,1.8,8.4
1982-11-13,24.69,4.6,10.6,16.7
1982-11-14,1.22,-5.0,0.4,5.8
1982-11-15,2.52,-2.8,0.3,3.3
1982-11-16,0.00,-6.4,-1.1,4.3
1982-11-17,0.00,-6.1,-0.6,4.8
1982-11-18,0.00,-6.5,0.3,7.2
1982-11-19,0.00,-6.0,0.9,7.7
1982-11-20,0.00,-4.4,1.1,6.5
1982-11-21,0.00,2.0,3.9,5.9
1982-11-22,0.90,4.2,6.0,7.9
1982-11-23,3.31,7.1,9.3,11.6
1982-11-24,0.00,8.2,9.6,10.9
1982-11-25,1.00,-6.1,2.0,10.2
1982-11-26,0.00,-4.2,-0.4,3.4
1982-11-27,3.08,-7.5,-2.9,1.7
1982-11-28,0.00,-13.7,-9.0,-4.3
1982-11-29,5.59,-10.5,-5.2,0.1
1982-11-30,0.00,-0.3,2.9,6.1
1982-12-01,0.00,2.2,4.8,7.4
1982-12-02,0.00,-1.0,3.9,8.7
1982-12-03,0.00,0.3,7.1,13.9
1982-12-04,0.00,5.4,9.7,14.0
1982-12-05,0.00,-0.2,9.1,18.4
1982-12-06,0.65,1.7,6.5,11.3
1982-12-07,0.08,2.3,9.4,16.5
1982-12-08,0.00,-3.8,2.1,8.0
1982-12-09,0.65,-4.3,-0.7,2.9
1982-12-10,0.00,-19.7,-10.7,-1.7
1982-12-11,0.58,-19.1,-11.9,-4.8
1982-12-12,0.00,-11.2,-5.4,0.4
1982-12-13,0.00,-19.6,-13.1,-6.7
1982-12-14,0.00,-19.4,-15.2,-11.0
1982-12-15,0.00,-16.7,-9.2,-1.7
1982-12-16,1.30,-4.2,0.1,4.4
1982-12-17,12.82,-4.7,3.5,11.7
1982-12-18,0.00,-14.5,-9.0,-3.5
1982-12-19,0.00,-14.1,-8.9,-3.6
1982-12-20,2.60,-7.6,-5.5,-3.4
1982-12-21,3.22,-4.6,-2.9,-1.2
1982-12-22,0.00,-9.0,-4.8,-0.6
1982-12-23,0.00,-11.4,-6.2,-0.9
1982-12-24,4.71,-8.7,-4.7,-0.7
1982-12-25,4.25,-2.8,-1.2,0.3
1982-12-26,0.66,-1.3,6.4,14.0
1982-12-27,0.00,-5.5,3.4,12.2
1982-12-28,1.66,-5.0,-0.2,4.6
1982-12-29,0.00,1.1,7.9,14.6
1982-12-30,0.00,-3.5,2.1,7.7
1982-12-31,0.00,-9.6,-4.3,1.0
1983-01-01,0.00,-8.8,-4.1,0.7
1983-01-02,0.00,-4.8,-0.9,3.0
1983-01-03,0.00,-6.5,-1.0,4.4
1983-01-04,0.00,-17.7,-9.6,-1.6
1983-01-05,0.00,-17.6,-13.0,-8.4
1983-01-06,3.51,-9.0,-4.0,1.0
1983-01-07,0.16,-2.6,-0.6,1.5
1983-01-08,0.43,-2.0,0.1,2.3
1983-01-09,0.00,-14.4,-5.9,2.5
1983-01-10,0.00,-14.8,-9.1,-3.4
1983-01-11,43.25,-7.2,0.2,7.7
1983-01-12,0.00,-2.4,3.9,10.2
1983-01-13,0.00,-8.2,-2.3,3.6
1983-01-14,0.00,-15.0,-9.5,-3.9
1983-01-15,0.00,-14.4,-8.1,-1.7
1983-01-16,15.17,-6.8,-5.0,-3.1
1983-01-17,2.51,-14.1,-9.1,-4.1
1983-01-18,0.00,-15.6,-9.8,-3.9
1983-01-19,0.00,-21.5,-17.4,-13.3
1983-01-20,0.00,-20.3,-17.5,-14.8
1983-01-21,0.00,-18.4,-13.5,-8.6
1983-01-22,0.00,-13.3,-8.0,-2.7
1983-01-23,0.00,-11.4,-5.6,0.2
1983-01-24,29.35,-7.6,-3.5,0.6
1983-01-25,0.00,0.3,2.5,4.6
1983-01-26,0.00,-5.4,-0.6,4.2
1983-01-27,0.00,-11.2,-7.0,-2.8
1983-01-28,0.00,-16.2,-9.4,-2.6
1983-01-29,0.00,-15.6,-9.1,-2.5
1983-01-30,0.00,-12.7,-5.1,2.6
1983-01-31,7.06,-9.0,-4.0,1.0
1983-02-01,0.00,-1.0,1.5,4.1
1983-02-02,0.00,-7.9,-2.0,3.8
1983-02-03,26.15,-5.0,0.1,5.2
1983-02-04,4.94,0.6,5.4,10.2
1983-02-05,0.00,-11.5,-4.4,2.6
1983-02-06,0.00,-14.7,-10.4,-6.0
1983-02-07,3.49,-13.3,-8.9,-4.5
1983-02-08,20.39,-8.0,-6.7,-5.3
1983-02-09,0.00,-10.0,-7.3,-4.7
1983-02-10,0.00,-19.8,-12.8,-5.8
1983-02-11,0.00,-23.6,-16.2,-8.9
1983-02-12,5.97,-22.0,-14.5,-7.1
1983-02-13,0.41,-22.0,-11.6,-1.2
1983-02-14,0.00,-20.0,-9.0,2.0
1983-02-15,0.00,-15.9,-5.0,6.0
1983-02-16,0.00,-10.4,-2.5,5.3
1983-02-17,0.00,-8.3,-2.7,2.9
1983-02-18,7.54,-2.1,-0.6,1.0
1983-02-19,0.00,-9.2,-2.2,4.7
1983-02-20,0.00,-12.5,-4.0,4.6
1983-02-21,0.00,-10.2,-1.7,6.7
1983-02-22,0.00,-5.2,1.9,9.0
1983-02-23,0.00,-4.2,1.1,6.4
1983-02-24,3.39,-5.1,-2.0,1.1
1983-02-25,0.00,-4.9,-0.4,4.2
1983-02-26,0.00,-7.1,-2.2,2.7
1983-02-27,0.00,-10.4,-5.6,-0.7
1983-02-28,0.00,-6.5,-0.1,6.2
1983-03-01,0.00,-4.2,3.3,10.8
1983-03-02,16.62,-2.6,3.3,9.3
1983-03-03,19.86,0.2,2.5,4.9
1983-03-04,0.00,-3.5,0.5,4.6
1983-03-05,0.00,-7.2,-0.7,5.8
1983-03-06,0.00,-8.3,0.4,9.1
1983-03-07,1.44,-5.3,3.5,12.3
1983-03-08,2.68,-2.4,0.1,2.5
1983-03-09,10.43,-1.9,-0.4,1.2
1983-03-10,2.74,-1.2,-0.2,0.7
1983-03-11,15.52,-0.3,0.9,2.2
1983-03-12,13.91,0.1,2.2,4.3
1983-03-13,5.18,-0.2,1.5,3.2
1983-03-14,0.00,-3.1,0.4,3.9
1983-03-15,0.00,-2.0,4.6,11.3
1983-03-16,4.03,-0.5,4.2,8.8
1983-03-17,0.00,-0.4,4.4,9.2
1983-03-18,0.00,0.3,2.8,5.3
1983-03-19,13.89,1.4,3.8,6.3
1983-03-20,18.75,4.0,6.0,8.0
1983-03-21,0.03,-2.1,3.1,8.3
1983-03-22,9.64,-0.2,2.1,4.4
1983-03-23,0.00,-6.0,-1.4,3.3
1983-03-24,0.00,-10.9,-6.1,-1.2
1983-03-25,0.00,-11.3,-5.5,0.4
1983-03-26,0.00,-9.6,-3.9,1.8
1983-03-27,0.00,-8.2,-2.0,4.1
1983-03-28,24.37,-4.3,-0.2,3.9
1983-03-29,0.05,0.2,3.1,6.0
1983-03-30,0.00,-7.8,-2.3,3.1
1983-03-31,0.00,-8.4,-3.0,2.4
1983-04-01,0.00,-4.3,1.8,8.0
1983-04-02,0.00,-4.4,2.7,9.8
1983-04-03,0.59,-1.6,5.5,12.5
1983-04-04,13.72,-0.2,0.9,2.1
1983-04-05,0.00,0.8,4.9,9.0
1983-04-06,0.00,0.2,4.9,9.7
1983-04-07,0.00,-2.8,5.0,12.7
1983-04-08,6.20,1.2,6.5,11.9
1983-04-09,0.00,0.4,7.8,15.2
1983-04-10,0.00,0.6,8.2,15.9
1983-04-11,36.72,0.4,4.0,7.5
1983-04-12,2.46,0.4,3.5,6.7
1983-04-13,0.00,-1.6,3.8,9.1
1983-04-14,0.00,-2.8,6.6,16.0
1983-04-15,0.00,0.9,6.3,11.8
1983-04-16,0.71,1.8,4.9,8.1
1983-04-17,17.09,0.4,2.3,4.3
1983-04-18,0.00,-0.5,3.7,7.9
1983-04-19,6.79,-2.4,3.1,8.5
1983-04-20,10.89,0.3,4.2,8.1
1983-04-21,1.68,-0.8,3.1,7.0
1983-04-22,0.00,-1.3,2.6,6.4
1983-04-23,0.00,-3.5,5.4,14.4
1983-04-24,0.00,2.5,9.8,17.1
1983-04-25,39.33,5.3,7.1,8.9
1983-04-26,1.66,5.0,8.7,12.3
1983-04-27,1.25,-0.5,3.9,8.3
1983-04-28,0.39,1.6,10.6,19.7
1983-04-29,0.00,6.4,16.1,25.8
1983-04-30,10.91,9.1,16.2,23.4
1983-05-01,2.18,9.4,12.7,16.0
1983-05-02,28.53,11.7,15.7,19.7
1983-05-03,10.66,11.6,14.8,18.0
1983-05-04,1.93,12.7,17.8,22.9
1983-05-05,1.45,0.6,8.5,16.5
1983-05-06,0.00,2.6,10.6,18.7
1983-05-07,0.00,2.1,9.4,16.6
1983-05-08,0.00,5.3,14.1,23.0
1983-05-09,16.33,4.2,13.6,23.0
1983-05-10,1.64,-0.8,3.3,7.3
1983-05-11,0.44,0.9,5.2,9.5
1983-05-12,5.33,0.8,5.9,11.0
1983-05-13,0.00,3.6,8.9,14.1
1983-05-14,0.32,7.5,11.8,16.2
1983-05-15,3.15,7.5,14.5,21.4
1983-05-16,4.44,6.8,10.5,14.3
1983-05-17,0.73,0.1,5.5,10.8
1983-05-18,0.00,-3.3,5.1,13.4
1983-05-19,0.00,-1.4,7.9,17.2
1983-05-20,5.16,3.2,11.3,19.4
1983-05-21,4.00,9.2,13.0,16.8
1983-05-22,0.00,7.5,15.2,22.9
1983-05-23,13.04,10.6,16.7,22.8
1983-05-24,14.94,7.7,12.1,16.6
1983-05-25,0.29,6.6,10.7,14.9
1983-05-26,0.00,7.5,14.8,22.0
1983-05-27,15.76,6.5,11.1,15.8
1983-05-28,5.47,5.6,7.4,9.2
1983-05-29,0.00,2.5,9.2,16.0
1983-05-30,9.74,5.5,10.5,15.5
1983-05-31,17.26,10.5,12.3,14.1
1983-06-01,3.75,5.3,11.8,18.3
1983-06-02,0.00,7.0,13.2,19.4
1983-06-03,0.00,4.9,12.4,20.0
1983-06-04,10.42,8.8,15.9,23.1
1983-06-05,8.13,10.2,12.3,14.3
1983-06-06,0.26,9.3,14.3,19.3
1983-06-07,3.46,11.3,18.8,26.3
1983-06-08,0.00,8.3,14.8,21.3
1983-06-09,0.00,1.8,11.3,20.8
1983-06-10,0.00,3.6,12.7,21.8
1983-06-11,0.00,5.4,13.7,21.9
1983-06-12,0.00,9.6,18.4,27.1
1983-06-13,0.00,13.5,21.6,29.6
1983-06-14,0.15,14.5,23.4,32.3
1983-06-15,0.70,15.1,22.7,30.3
1983-06-16,0.00,15.4,23.7,32.0
1983-06-17,0.00,14.9,20.3,25.7
1983-06-18,2.73,15.9,22.4,28.9
1983-06-19,0.37,16.2,22.4,28.5
1983-06-20,0.00,10.7,19.7,28.7
1983-06-21,0.00,11.5,20.0,28.6
1983-06-22,0.00,11.2,20.4,29.6
1983-06-23,0.00,12.7,22.3,31.9
1983-06-24,0.00,14.3,22.9,31.5
1983-06-25,2.80,9.9,18.0,26.2
1983-06-26,3.30,6.7,14.1,21.6
1983-06-27,6.58,10.7,15.6,20.4
1983-06-28,2.07,13.5,20.6,27.7
1983-06-29,2.19,7.1,12.3,17.5
1983-06-30,0.00,6.3,15.8,25.2
1983-07-01,0.00,10.6,19.0,27.3
1983-07-02,0.00,15.3,21.0,26.7
1983-07-03,0.52,16.1,22.9,29.7
1983-07-04,0.00,17.4,24.8,32.2
1983-07-05,0.00,19.1,26.3,33.5
1983-07-06,16.84,14.8,22.1,29.5
1983-07-07,0.00,11.4,17.5,23.5
1983-07-08,0.00,8.0,16.0,24.0
1983-07-09,0.00,10.9,19.2,27.5
1983-07-10,0.00,5.3,13.8,22.2
1983-07-11,0.00,6.2,14.1,22.0
1983-07-12,0.71,11.6,18.7,25.7
1983-07-13,0.00,15.4,21.3,27.2
1983-07-14,0.00,11.1,19.4,27.7
1983-07-15,0.00,13.3,21.3,29.2
1983-07-16,0.00,15.4,23.1,30.7
1983-07-17,0.00,14.6,23.2,31.8
1983-07-18,0.00,12.7,20.5,28.4
1983-07-19,0.00,13.2,21.8,30.4
1983-07-20,0.00,14.4,22.0,29.6
1983-07-21,0.00,9.8,19.7,29.6
1983-07-22,10.93,12.1,21.6,31.1
1983-07-23,0.00,10.9,17.1,23.4
1983-07-24,0.00,13.2,21.2,29.2
1983-07-25,8.48,12.9,17.0,21.1
1983-07-26,0.00,10.4,18.4,26.3
1983-07-27,0.00,8.5,17.4,26.3
1983-07-28,0.00,10.6,20.0,29.3
1983-07-29,1.40,14.6,22.4,30.2
1983-07-30,0.62,19.2,24.1,28.9
1983-07-31,0.00,13.9,22.0,30.2
1983-08-01,10.13,16.4,22.5,28.6
1983-08-02,9.46,16.4,23.2,30.0
1983-08-03,0.42,13.0,20.0,27.0
1983-08-04,0.00,14.0,21.7,29.4
1983-08-05,0.00,15.6,21.7,27.7
1983-08-06,4.58,17.9,23.4,28.9
1983-08-07,3.88,16.7,22.1,27.4
1983-08-08,0.00,12.8,21.1,29.4
1983-08-09,6.55,14.7,23.4,32.2
1983-08-10,0.00,7.5,16.8,26.1
1983-08-11,0.00,10.2,16.5,22.8
1983-08-12,28.34,11.3,13.6,15.9
1983-08-13,2.02,7.1,10.6,14.2
1983-08-14,0.00,6.0,14.0,22.1
1983-08-15,0.00,7.2,15.8,24.5
1983-08-16,0.00,8.4,17.5,26.7
1983-08-17,0.00,10.6,19.3,27.9
1983-08-18,0.32,13.0,21.0,28.9
1983-08-19,0.01,15.2,20.8,26.3
1983-08-20,0.26,17.3,23.4,29.4
1983-08-21,0.00,13.2,22.2,31.2
1983-08-22,0.00,7.3,15.7,24.1
1983-08-23,8.63,9.9,14.0,18.2
1983-08-24,0.00,7.3,15.7,24.1
1983-08-25,0.00,7.3,16.0,24.8
1983-08-26,0.00,8.8,17.8,26.7
1983-08-27,0.00,13.1,21.0,29.0
1983-08-28,10.92,15.2,22.4,29.6
1983-08-29,0.13,15.7,22.1,28.5
1983-08-30,4.10,16.1,20.2,24.3
1983-08-31,19.67,16.5,20.2,23.9
1983-09-01,2.76,13.2,17.1,21.1
1983-09-02,0.00,9.7,17.2,24.8
1983-09-03,0.00,10.4,18.5,26.7
1983-09-04,0.00,12.4,20.4,28.5
1983-09-05,0.00,12.6,19.9,27.3
1983-09-06,0.00,15.2,22.3,29.4
1983-09-07,0.00,17.0,23.5,30.0
1983-09-08,0.00,9.4,18.3,27.3
1983-09-09,0.00,8.9,16.5,24.2
1983-09-10,0.02,10.5,19.1,27.7
1983-09-11,0.15,16.1,22.0,27.9
1983-09-12,0.00,9.6,20.3,31.1
1983-09-13,0.00,9.0,16.7,24.4
1983-09-14,0.00,5.1,12.5,20.0
1983-09-15,0.00,1.1,9.7,18.4
1983-09-16,0.00,2.1,10.5,19.0
1983-09-17,0.00,5.5,11.8,18.2
1983-09-18,3.82,10.1,12.4,14.6
1983-09-19,0.00,11.1,16.2,21.3
1983-09-20,0.38,13.2,21.4,29.5
1983-09-21,0.00,14.2,22.4,30.5
1983-09-22,30.12,11.4,19.4,27.3
1983-09-23,0.00,2.6,10.2,17.7
1983-09-24,0.00,1.5,8.6,15.7
1983-09-25,0.00,0.5,8.3,16.1
1983-09-26,0.00,1.2,9.4,17.7
1983-09-27,0.00,2.8,10.5,18.2
1983-09-28,0.00,3.3,12.3,21.3
1983-09-29,0.00,1.5,10.5,19.5
1983-09-30,0.00,2.0,11.0,20.1
1983-10-01,0.00,4.0,13.4,22.8
1983-10-02,8.47,11.9,14.2,16.5
1983-10-03,0.00,11.1,17.3,23.5
1983-10-04,0.00,11.5,18.1,24.8
1983-10-05,3.74,10.8,16.1,21.4
1983-10-06,11.15,9.4,12.1,14.8
1983-10-07,0.00,5.2,12.0,18.8
1983-10-08,0.00,0.5,8.1,15.8
1983-10-09,0.00,2.3,10.6,18.8
1983-10-10,0.00,-0.3,7.1,14.5
1983-10-11,0.00,-1.0,6.2,13.3
1983-10-12,0.00,3.3,8.5,13.8
1983-10-13,30.98,12.1,14.0,16.0
1983-10-14,7.61,14.5,17.5,20.5
1983-10-15,0.00,3.9,10.8,17.7
1983-10-16,0.00,2.3,7.9,13.5
1983-10-17,0.00,0.6,6.9,13.2
1983-10-18,0.00,2.6,7.6,12.7
1983-10-19,0.00,1.7,8.3,14.9
1983-10-20,0.00,-3.4,4.2,11.9
1983-10-21,0.00,-5.1,2.3,9.6
1983-10-22,0.00,-6.8,1.0,8.8
1983-10-23,0.00,-5.9,2.1,10.2
1983-10-24,23.15,-2.3,3.2,8.7
1983-10-25,0.57,-1.4,3.6,8.7
1983-10-26,0.00,-3.3,2.3,7.9
1983-10-27,0.80,-2.3,0.8,3.9
1983-10-28,0.00,-2.0,2.6,7.3
1983-10-29,0.00,-0.4,7.3,14.9
1983-10-30,0.00,-4.2,1.3,6.7
1983-10-31,0.00,-6.0,0.8,7.5
1983-11-01,0.00,-5.4,2.9,11.1
1983-11-02,0.00,-4.9,4.6,14.1
1983-11-03,0.00,-3.3,5.2,13.7
1983-11-04,20.13,3.1,6.9,10.6
1983-11-05,39.71,2.5,5.2,7.8
1983-11-06,5.38,2.9,4.1,5.2
1983-11-07,0.00,2.1,5.4,8.7
1983-11-08,0.00,-4.3,3.0,10.3
1983-11-09,0.00,-2.1,5.0,12.1
1983-11-10,0.00,2.1,9.1,16.1
1983-11-11,14.61,4.2,7.3,10.5
1983-11-12,14.91,1.4,5.0,8.5
1983-11-13,0.00,-4.8,-0.8,3.1
1983-11-14,0.00,-8.6,-2.6,3.4
1983-11-15,0.00,-5.9,-1.7,2.5
1983-11-16,25.93,-1.4,1.1,3.7
1983-11-17,16.60,0.1,2.4,4.6
1983-11-18,0.00,-2.5,0.9,4.3
1983-11-19,0.00,-6.7,-1.7,3.3
1983-11-20,0.00,-5.2,0.4,6.1
1983-11-21,10.38,-0.5,2.7,5.9
1983-11-22,1.21,-1.2,4.3,9.8
1983-11-23,0.00,-0.6,4.8,10.1
1983-11-24,0.01,-1.0,3.4,7.9
1983-11-25,34.90,2.2,4.0,5.7
1983-11-26,17.36,-0.8,2.1,5.1
1983-11-27,0.00,-2.1,1.0,4.2
1983-11-28,0.00,-3.8,-0.5,2.9
1983-11-29,19.23,-2.2,-0.4,1.4
1983-11-30,1.11,-0.5,1.7,3.8
1983-12-01,0.00,-3.3,0.8,4.9
1983-12-02,0.00,-3.5,-0.5,2.4
1983-12-03,0.55,-4.3,-1.4,1.6
1983-12-04,0.00,-9.5,-3.6,2.3
1983-12-05,17.91,-7.3,-4.6,-2.0
1983-12-06,0.00,-3.1,-0.7,1.8
1983-12-07,26.58,-2.3,0.9,4.0
1983-12-08,0.00,-6.9,-2.7,1.4
1983-12-09,0.00,-14.8,-8.8,-2.7
1983-12-10,0.00,-13.1,-5.9,1.3
1983-12-11,0.00,-10.8,-2.9,4.9
1983-12-12,0.00,-10.4,-7.2,-4.0
1983-12-13,22.92,-7.4,-3.0,1.4
1983-12-14,36.98,0.7,2.8,4.8
1983-12-15,1.46,1.8,3.6,5.5
1983-12-16,0.09,-1.3,2.7,6.6
1983-12-17,0.00,-4.1,0.2,4.5
1983-12-18,0.00,-8.8,-4.0,0.9
1983-12-19,0.00,-7.2,-4.0,-0.9
1983-12-20,0.00,-19.4,-12.1,-4.8
1983-12-21,0.00,-21.2,-16.8,-12.4
1983-12-22,0.72,-19.9,-12.9,-6.0
1983-12-23,22.90,-9.3,-4.4,0.6
1983-12-24,0.00,-13.2,-9.8,-6.3
1983-12-25,0.00,-23.3,-15.8,-8.3
1983-12-26,0.00,-23.3,-19.7,-16.1
1983-12-27,0.00,-20.8,-14.4,-8.0
1983-12-28,0.00,-17.9,-12.1,-6.2
1983-12-29,21.18,-15.2,-5.9,3.4
1983-12-30,0.00,-15.7,-7.2,1.4
1983-12-31,0.00,-20.4,-12.9,-5.4
1984-01-01,0.00,-19.3,-11.3,-3.3
1984-01-02,0.10,-14.9,-8.6,-2.2
1984-01-03,0.04,-12.3,-8.3,-4.2
1984-01-04,0.00,-9.5,-4.4,0.7
1984-01-05,0.00,-5.3,-2.2,0.9
1984-01-06,0.47,-1.3,1.1,3.4
1984-01-07,1.11,-0.0,0.9,1.8
1984-01-08,0.00,-15.3,-6.8,1.7
1984-01-09,0.00,-14.4,-10.0,-5.5
1984-01-10,7.26,-10.1,-6.8,-3.6
1984-01-11,13.06,-11.4,-7.9,-4.5
1984-01-12,0.00,-24.0,-15.7,-7.3
1984-01-13,0.00,-23.3,-16.2,-9.2
1984-01-14,1.77,-18.9,-14.1,-9.3
1984-01-15,0.67,-11.4,-7.8,-4.1
1984-01-16,0.00,-25.0,-15.5,-5.9
1984-01-17,0.00,-24.3,-16.6,-8.9
1984-01-18,0.59,-20.5,-11.5,-2.6
1984-01-19,2.81,-16.7,-10.9,-5.1
1984-01-20,0.00,-18.5,-10.9,-3.3
1984-01-21,0.00,-25.0,-17.0,-9.0
1984-01-22,0.00,-31.5,-21.9,-12.3
1984-01-23,0.00,-30.6,-19.0,-7.4
1984-01-24,0.00,-16.7,-8.9,-1.1
1984-01-25,12.37,-6.8,-2.8,1.2
1984-01-26,0.00,-4.9,0.8,6.5
1984-01-27,0.00,-10.1,-4.7,0.7
1984-01-28,0.00,-9.7,-2.3,5.1
1984-01-29,0.00,-17.8,-10.9,-3.9
1984-01-30,0.60,-13.3,-8.5,-3.8
1984-01-31,2.62,-9.0,-4.2,0.6
1984-02-01,0.00,-15.9,-8.5,-1.1
1984-02-02,0.00,-22.2,-13.9,-5.5
1984-02-03,0.00,-21.7,-10.7,0.3
1984-02-04,8.95,-8.5,-1.8,4.9
1984-02-05,0.00,0.4,3.4,6.4
1984-02-06,15.72,-0.4,0.6,1.6
1984-02-07,0.00,-5.6,-1.8,2.0
1984-02-08,0.00,-14.7,-9.5,-4.4
1984-02-09,0.00,-14.7,-10.8,-6.9
1984-02-10,0.00,-18.1,-11.1,-4.2
1984-02-11,0.49,-13.3,-7.1,-1.0
1984-02-12,2.34,-3.8,-0.0,3.7
1984-02-13,0.00,-3.6,3.4,10.4
